Date,Ticker,Open,High,Low,Close,Adj Close,Volume
2025-05-14,AAPL,212.42999267578125,213.94000244140625,210.5800018310547,212.3300018310547,212.3300018310547,49325800
2025-05-14,AMZN,211.4499969482422,211.92999267578125,208.85000610351562,210.25,210.25,38492100
2025-05-14,GOOGL,159.9600067138672,167.0,159.61000061035156,165.3699951171875,165.1700439453125,48755900
2025-05-14,INTC,22.350000381469727,22.459999084472656,21.459999084472656,21.520000457763672,21.520000457763672,91584800
2025-05-14,MSFT,448.1400146484375,453.8999938964844,448.1400146484375,452.94000244140625,452.1099853515625,19902800
2025-05-14,NVDA,133.1999969482422,135.44000244140625,131.67999267578125,135.33999633789062,135.33059692382812,281180800
2025-05-14,PLTR,129.00999450683594,133.49000549316406,127.55899810791016,130.17999267578125,130.17999267578125,96611500
2025-05-14,RIOT,9.029999732971191,9.0600004196167,8.800000190734863,8.90999984741211,8.90999984741211,20643300
2025-05-14,SOFI,14.4399995803833,14.779999732971191,13.9399995803833,14.029999732971191,14.029999732971191,77903700
2025-05-14,TSLA,342.5,350.0,337.0,347.67999267578125,347.67999267578125,136997300
2025-05-15,AAPL,210.9499969482422,212.9600067138672,209.5399932861328,211.4499969482422,211.4499969482422,45029500
2025-05-15,AMZN,206.4499969482422,206.8800048828125,202.6699981689453,205.1699981689453,205.1699981689453,64347300
2025-05-15,GOOGL,165.83999633789062,166.2100067138672,162.3699951171875,163.9600067138672,163.76174926757812,33146700
2025-05-15,INTC,21.229999542236328,21.6299991607666,21.190000534057617,21.549999237060547,21.549999237060547,66705500
2025-05-15,MSFT,450.7699890136719,456.19000244140625,450.42999267578125,453.1300048828125,453.1300048828125,21992300
2025-05-15,NVDA,134.2899932861328,136.3000030517578,132.66000366210938,134.8300018310547,134.8206329345703,226632600
2025-05-15,PLTR,128.3699951171875,130.1999969482422,125.73999786376953,128.1199951171875,128.1199951171875,69503000
2025-05-15,RIOT,8.729999542236328,8.800000190734863,8.392000198364258,8.699999809265137,8.699999809265137,28851800
2025-05-15,SOFI,13.90999984741211,13.949999809265137,13.329999923706055,13.569999694824219,13.569999694824219,66129800
2025-05-15,TSLA,340.3399963378906,346.1400146484375,334.7200012207031,342.82000732421875,342.82000732421875,97882600
2025-05-16,AAPL,212.36000061035156,212.57000732421875,209.77000427246094,211.25999450683594,211.25999450683594,54737900
2025-05-16,AMZN,206.85000610351562,206.85000610351562,204.3699951171875,205.58999633789062,205.58999633789062,43318500
2025-05-16,GOOGL,167.72999572753906,169.35000610351562,165.6199951171875,166.19000244140625,165.9890594482422,42846900
2025-05-16,INTC,21.530000686645508,21.760000228881836,21.350000381469727,21.65999984741211,21.65999984741211,55795100
2025-05-16,MSFT,452.04998779296875,454.3599853515625,448.7300109863281,454.2699890136719,454.2699890136719,23849800
2025-05-16,NVDA,136.22000122070312,136.35000610351562,133.4600067138672,135.39999389648438,135.39059448242188,226542500
2025-05-16,PLTR,129.22999572753906,130.3300018310547,126.76000213623047,129.52000427246094,129.52000427246094,57003700
2025-05-16,RIOT,8.710000038146973,9.470000267028809,8.710000038146973,9.149999618530273,9.149999618530273,36915500
2025-05-16,SOFI,13.699999809265137,13.970000267028809,13.5600004196167,13.920000076293945,13.920000076293945,58250800
2025-05-16,TSLA,346.239990234375,351.6199951171875,342.3299865722656,349.9800109863281,349.9800109863281,95895700
2025-05-19,AAPL,207.91000366210938,209.47999572753906,204.25999450683594,208.77999877929688,208.77999877929688,46140500
2025-05-19,AMZN,201.64999389648438,206.6199951171875,201.25999450683594,206.16000366210938,206.16000366210938,34314800
2025-05-19,GOOGL,164.50999450683594,166.63999938964844,164.22000122070312,166.5399932861328,166.338623046875,30426100
2025-05-19,INTC,21.18000030517578,21.559999465942383,21.049999237060547,21.3799991607666,21.3799991607666,64279100
2025-05-19,MSFT,450.8800048828125,459.5899963378906,450.79998779296875,458.8699951171875,458.8699951171875,21336500
2025-05-19,NVDA,132.38999938964844,135.8699951171875,132.38999938964844,135.57000732421875,135.5605926513672,193154600
2025-05-19,PLTR,124.71499633789062,127.7699966430664,124.31999969482422,126.33000183105469,126.33000183105469,72503900
2025-05-19,RIOT,8.819999694824219,9.067999839782715,8.6850004196167,8.970000267028809,8.970000267028809,21131800
2025-05-19,SOFI,13.395000457763672,13.859999656677246,13.359999656677246,13.729999542236328,13.729999542236328,57180000
2025-05-19,TSLA,336.29998779296875,343.0,333.3699951171875,342.0899963378906,342.0899963378906,88869900
2025-05-20,AAPL,207.6699981689453,208.47000122070312,205.02999877929688,206.86000061035156,206.86000061035156,42496600
2025-05-20,AMZN,204.6300048828125,205.58999633789062,202.64999389648438,204.07000732421875,204.07000732421875,29470400
2025-05-20,GOOGL,166.42999267578125,168.5,162.89999389648438,163.97999572753906,163.78172302246094,46607700
2025-05-20,INTC,21.329999923706055,21.40999984741211,21.1200008392334,21.270000457763672,21.270000457763672,48497400
2025-05-20,MSFT,455.5899963378906,458.3399963378906,454.32000732421875,458.1700134277344,458.1700134277344,15441800
2025-05-20,NVDA,134.2899932861328,134.5800018310547,132.6199951171875,134.3800048828125,134.37066650390625,161514200
2025-05-20,PLTR,127.22000122070312,128.1999969482422,124.6500015258789,125.58999633789062,125.58999633789062,61265300
2025-05-20,RIOT,8.90999984741211,8.989999771118164,8.654999732971191,8.930000305175781,8.930000305175781,20156500
2025-05-20,SOFI,13.65999984741211,13.65999984741211,13.225000381469727,13.270000457763672,13.270000457763672,54429600
2025-05-20,TSLA,347.8699951171875,354.989990234375,341.6300048828125,343.82000732421875,343.82000732421875,131715500
2025-05-21,AAPL,205.1699981689453,207.0399932861328,200.7100067138672,202.08999633789062,202.08999633789062,59211800
2025-05-21,AMZN,201.61000061035156,203.4600067138672,200.05999755859375,201.1199951171875,201.1199951171875,42460900
2025-05-21,GOOGL,163.69000244140625,173.13999938964844,163.55999755859375,168.55999755859375,168.35618591308594,73416000
2025-05-21,INTC,21.190000534057617,21.6299991607666,20.59000015258789,20.690000534057617,20.690000534057617,62904700
2025-05-21,MSFT,454.57000732421875,457.7799987792969,451.80999755859375,452.57000732421875,452.57000732421875,19216900
2025-05-21,NVDA,133.05999755859375,137.39999389648438,130.58999633789062,131.8000030517578,131.7908477783203,270608700
2025-05-21,PLTR,125.16000366210938,127.11000061035156,119.41000366210938,120.58000183105469,120.58000183105469,80657700
2025-05-21,RIOT,8.850000381469727,9.319999694824219,8.720000267028809,8.84000015258789,8.84000015258789,37772900
2025-05-21,SOFI,13.079999923706055,13.319999694824219,12.739999771118164,12.800000190734863,12.800000190734863,71853700
2025-05-21,TSLA,344.42999267578125,347.3500061035156,332.20001220703125,334.6199951171875,334.6199951171875,102354800
2025-05-22,AAPL,200.7100067138672,202.75,199.6999969482422,201.36000061035156,201.36000061035156,46742400
2025-05-22,AMZN,201.3800048828125,205.75999450683594,200.16000366210938,203.10000610351562,203.10000610351562,38938900
2025-05-22,GOOGL,171.85000610351562,176.77000427246094,170.7100067138672,170.8699951171875,170.66339111328125,74864400
2025-05-22,INTC,20.729999542236328,20.899999618530273,20.510000228881836,20.549999237060547,20.549999237060547,56077500
2025-05-22,MSFT,454.95001220703125,460.25,453.8999938964844,454.8599853515625,454.8599853515625,18025600
2025-05-22,NVDA,132.22999572753906,134.25,131.5500030517578,132.8300018310547,132.82078552246094,187344000
2025-05-22,PLTR,121.94999694824219,126.33000183105469,121.375,122.29000091552734,122.29000091552734,75498300
2025-05-22,RIOT,9.1899995803833,9.520000457763672,8.829999923706055,8.9399995803833,8.9399995803833,40257200
2025-05-22,SOFI,12.800000190734863,13.279999732971191,12.779999732971191,13.1899995803833,13.1899995803833,56734700
2025-05-22,TSLA,331.8999938964844,347.2699890136719,331.3900146484375,341.0400085449219,341.0400085449219,97113400
2025-05-23,AAPL,193.6699981689453,197.6999969482422,193.4600067138672,195.27000427246094,195.27000427246094,78432900
2025-05-23,AMZN,198.89999389648438,202.3699951171875,197.85000610351562,200.99000549316406,200.99000549316406,33393500
2025-05-23,GOOGL,169.05999755859375,169.9600067138672,167.88999938964844,168.47000122070312,168.26629638671875,35211400
2025-05-23,INTC,20.15999984741211,20.270000457763672,19.940000534057617,20.049999237060547,20.049999237060547,68206100
2025-05-23,MSFT,449.9800109863281,453.69000244140625,448.9100036621094,450.17999267578125,450.17999267578125,16883500
2025-05-23,NVDA,130.0,132.67999267578125,129.16000366210938,131.2899932861328,131.2808837890625,198821300
2025-05-23,PLTR,120.87999725341797,125.54000091552734,120.68000030517578,123.30999755859375,123.30999755859375,65905800
2025-05-23,RIOT,8.65999984741211,8.8100004196167,8.470000267028809,8.550000190734863,8.550000190734863,23067500
2025-05-23,SOFI,12.800000190734863,13.210000038146973,12.744999885559082,13.09000015258789,13.09000015258789,44155300
2025-05-23,TSLA,337.9200134277344,343.17999267578125,333.2099914550781,339.3399963378906,339.3399963378906,84654800
2025-05-27,AAPL,198.3000030517578,200.74000549316406,197.42999267578125,200.2100067138672,200.2100067138672,56288500
2025-05-27,AMZN,203.08999633789062,206.69000244140625,202.19000244140625,206.02000427246094,206.02000427246094,34892000
2025-05-27,GOOGL,170.16000366210938,173.1699981689453,170.0,172.89999389648438,172.69093322753906,37995700
2025-05-27,INTC,20.440000534057617,20.670000076293945,20.18000030517578,20.549999237060547,20.549999237060547,69504600
2025-05-27,MSFT,456.4800109863281,460.95001220703125,456.1199951171875,460.69000244140625,460.69000244140625,20974300
2025-05-27,NVDA,134.14999389648438,135.66000366210938,133.30999755859375,135.5,135.49058532714844,192953600
2025-05-27,PLTR,126.81999969482422,127.87999725341797,120.87999725341797,123.38999938964844,123.38999938964844,86455200
2025-05-27,RIOT,8.854999542236328,9.194999694824219,8.670000076293945,9.140000343322754,9.140000343322754,40428200
2025-05-27,SOFI,13.40999984741211,13.479999542236328,13.090999603271484,13.390000343322754,13.390000343322754,46060200
2025-05-27,TSLA,347.3500061035156,363.7900085449219,347.32000732421875,362.8900146484375,362.8900146484375,120146400
2025-05-28,AAPL,200.58999633789062,202.72999572753906,199.89999389648438,200.4199981689453,200.4199981689453,45339700
2025-05-28,AMZN,205.9199981689453,207.66000366210938,204.41000366210938,204.72000122070312,204.72000122070312,28549800
2025-05-28,GOOGL,173.16000366210938,175.27000427246094,171.91000366210938,172.36000061035156,172.15159606933594,34784000
2025-05-28,INTC,20.56999969482422,20.639999389648438,20.329999923706055,20.3700008392334,20.3700008392334,46096500
2025-05-28,MSFT,461.2200012207031,462.5199890136719,456.92999267578125,457.3599853515625,457.3599853515625,17086300
2025-05-28,NVDA,136.02999877929688,137.25,134.7899932861328,134.80999755859375,134.80064392089844,304021100
2025-05-28,PLTR,124.2300033569336,125.6500015258789,122.91000366210938,123.76000213623047,123.76000213623047,64866000
2025-05-28,RIOT,9.09000015258789,9.09000015258789,8.359999656677246,8.380000114440918,8.380000114440918,39052900
2025-05-28,SOFI,13.390000343322754,13.430000305175781,13.130000114440918,13.319999694824219,13.319999694824219,56645000
2025-05-28,TSLA,364.8399963378906,365.0,355.9100036621094,356.8999938964844,356.8999938964844,91404300
2025-05-29,AAPL,203.5800018310547,203.80999755859375,198.50999450683594,199.9499969482422,199.9499969482422,51396800
2025-05-29,AMZN,208.02999877929688,208.80999755859375,204.22999572753906,205.6999969482422,205.6999969482422,34650000
2025-05-29,GOOGL,174.0,174.4199981689453,170.6300048828125,171.86000061035156,171.65219116210938,29373800
2025-05-29,INTC,20.540000915527344,20.600000381469727,20.100000381469727,20.25,20.25,66372200
2025-05-29,MSFT,461.54998779296875,461.7200012207031,455.30999755859375,458.67999267578125,458.67999267578125,13974800
2025-05-29,NVDA,142.25,143.49000549316406,137.91000366210938,139.19000244140625,139.1803436279297,369241900
2025-05-29,PLTR,125.3499984741211,126.47000122070312,121.52999877929688,122.31999969482422,122.31999969482422,63137900
2025-05-29,RIOT,8.489999771118164,8.489999771118164,8.09000015258789,8.180000305175781,8.180000305175781,31295200
2025-05-29,SOFI,13.5,13.600000381469727,13.069999694824219,13.170000076293945,13.170000076293945,50331500
2025-05-29,TSLA,365.2900085449219,367.7099914550781,356.0,358.42999267578125,358.42999267578125,88545700
2025-05-30,AAPL,199.3699951171875,201.9600067138672,196.77999877929688,200.85000610351562,200.85000610351562,70819900
2025-05-30,AMZN,204.83999633789062,205.99000549316406,201.6999969482422,205.00999450683594,205.00999450683594,51679400
2025-05-30,GOOGL,171.35000610351562,172.2100067138672,167.44000244140625,171.74000549316406,171.5323486328125,52639900
2025-05-30,INTC,20.260000228881836,20.260000228881836,19.309999465942383,19.549999237060547,19.549999237060547,114281900
2025-05-30,MSFT,459.7200012207031,461.67999267578125,455.5400085449219,460.3599853515625,460.3599853515625,34770500
2025-05-30,NVDA,138.72000122070312,139.6199951171875,132.9199981689453,135.1300048828125,135.12062072753906,333170900
2025-05-30,PLTR,123.52999877929688,131.94000244140625,122.75,131.77999877929688,131.77999877929688,185897600
2025-05-30,RIOT,8.079999923706055,8.265000343322754,7.929999828338623,8.069999694824219,8.069999694824219,34036600
2025-05-30,SOFI,13.069999694824219,13.319999694824219,12.859999656677246,13.300000190734863,13.300000190734863,60735700
2025-05-30,TSLA,355.5199890136719,363.67999267578125,345.2900085449219,346.4599914550781,346.4599914550781,123474900
2025-06-02,AAPL,200.27999877929688,202.1300048828125,200.1199951171875,201.6999969482422,201.6999969482422,35423300
2025-06-02,AMZN,204.97999572753906,207.0,202.67999267578125,206.64999389648438,206.64999389648438,29113300
2025-06-02,GOOGL,167.83999633789062,169.8699951171875,167.38999938964844,169.02999877929688,168.82562255859375,38612300
2025-06-02,INTC,19.479999542236328,19.81999969482422,19.3700008392334,19.739999771118164,19.739999771118164,67885500
2025-06-02,MSFT,457.1400146484375,462.1099853515625,456.8900146484375,461.9700012207031,461.9700012207031,16626500
2025-06-02,NVDA,135.49000549316406,138.1199951171875,135.39999389648438,137.3800048828125,137.37046813964844,197663100
2025-06-02,PLTR,131.43499755859375,134.47999572753906,128.86000061035156,132.0399932861328,132.0399932861328,93218700
2025-06-02,RIOT,8.0,8.489999771118164,7.989999771118164,8.479999542236328,8.479999542236328,34057100
2025-06-02,SOFI,13.279999732971191,13.6899995803833,13.09000015258789,13.670000076293945,13.670000076293945,53500300
2025-06-02,TSLA,343.5,348.0199890136719,333.3299865722656,342.69000244140625,342.69000244140625,81873800
2025-06-03,AAPL,201.35000610351562,203.77000427246094,200.9600067138672,203.27000427246094,203.27000427246094,46381600
2025-06-03,AMZN,207.11000061035156,208.9499969482422,205.02999877929688,205.7100067138672,205.7100067138672,33139100
2025-06-03,GOOGL,167.49000549316406,168.47999572753906,165.27999877929688,166.17999267578125,165.97906494140625,45084900
2025-06-03,INTC,19.75,20.40999984741211,19.399999618530273,20.290000915527344,20.290000915527344,80401900
2025-06-03,MSFT,461.4700012207031,464.1400146484375,460.8599853515625,462.9700012207031,462.9700012207031,15743800
2025-06-03,NVDA,138.77999877929688,142.0,137.9499969482422,141.22000122070312,141.21018981933594,225578800
2025-06-03,PLTR,133.07000732421875,135.27999877929688,130.10000610351562,133.1699981689453,133.1699981689453,91297700
2025-06-03,RIOT,8.550000190734863,9.09000015258789,8.489999771118164,9.029999732971191,9.029999732971191,42216800
2025-06-03,SOFI,13.710000038146973,13.824999809265137,13.489999771118164,13.65999984741211,13.65999984741211,54104400
2025-06-03,TSLA,346.6000061035156,355.3999938964844,343.0400085449219,344.2699890136719,344.2699890136719,99324500
2025-06-04,AAPL,202.91000366210938,206.24000549316406,202.10000610351562,202.82000732421875,202.82000732421875,43604000
2025-06-04,AMZN,206.5500030517578,208.17999267578125,205.17999267578125,207.22999572753906,207.22999572753906,29915600
2025-06-04,GOOGL,166.74000549316406,168.22000122070312,166.36000061035156,168.0500030517578,167.8468017578125,26900800
2025-06-04,INTC,20.34000015258789,20.5,20.010000228881836,20.25,20.25,71166500
2025-06-04,MSFT,464.0,465.69000244140625,463.0199890136719,463.8699951171875,463.8699951171875,14162700
2025-06-04,NVDA,142.19000244140625,142.38999938964844,139.5399932861328,141.9199981689453,141.91014099121094,167120800
2025-06-04,PLTR,132.8000030517578,132.9499969482422,125.58000183105469,130.00999450683594,130.00999450683594,97306300
2025-06-04,RIOT,8.960000038146973,9.640000343322754,8.899999618530273,9.5,9.5,39116400
2025-06-04,SOFI,13.670000076293945,13.689000129699707,13.229999542236328,13.460000038146973,13.460000038146973,54412400
2025-06-04,TSLA,345.1000061035156,345.6000061035156,327.3299865722656,332.04998779296875,332.04998779296875,98912100
2025-06-05,AAPL,203.5,204.75,200.14999389648438,200.6300048828125,200.6300048828125,55126100
2025-06-05,AMZN,209.5500030517578,212.80999755859375,207.55999755859375,207.91000366210938,207.91000366210938,51864200
2025-06-05,GOOGL,170.33999633789062,170.92999267578125,167.58999633789062,168.2100067138672,168.00662231445312,36379100
2025-06-05,INTC,20.270000457763672,20.549999237060547,19.850000381469727,19.989999771118164,19.989999771118164,72458400
2025-06-05,MSFT,464.9599914550781,469.6499938964844,464.0299987792969,467.67999267578125,467.67999267578125,20131700
2025-06-05,NVDA,142.1699981689453,144.0,138.8300018310547,139.99000549316406,139.98028564453125,231397900
2025-06-05,PLTR,129.27000427246094,132.85000610351562,118.93000030517578,119.91000366210938,119.91000366210938,131055900
2025-06-05,RIOT,9.654999732971191,9.6899995803833,8.880000114440918,8.989999771118164,8.989999771118164,46346900
2025-06-05,SOFI,13.479999542236328,14.319999694824219,13.460000038146973,13.670000076293945,13.670000076293945,70633900
2025-06-05,TSLA,322.489990234375,324.54998779296875,273.2099914550781,284.70001220703125,284.70001220703125,287499800
2025-06-06,AAPL,203.0,205.6999969482422,202.0500030517578,203.9199981689453,203.9199981689453,46607700
2025-06-06,AMZN,212.39999389648438,213.8699951171875,210.5,213.57000732421875,213.57000732421875,39832500
2025-06-06,GOOGL,170.8300018310547,174.5,170.8300018310547,173.67999267578125,173.46998596191406,35731800
2025-06-06,INTC,20.170000076293945,20.440000534057617,20.030000686645508,20.059999465942383,20.059999465942383,70072800
2025-06-06,MSFT,470.0899963378906,473.3399963378906,468.7799987792969,470.3800048828125,470.3800048828125,15285600
2025-06-06,NVDA,142.50999450683594,143.27000427246094,141.50999450683594,141.72000122070312,141.7101593017578,153986200
2025-06-06,PLTR,123.7300033569336,128.1300048828125,121.91999816894531,127.72000122070312,127.72000122070312,87175100
2025-06-06,RIOT,9.25,10.199999809265137,9.220000267028809,9.850000381469727,9.850000381469727,55897400
2025-06-06,SOFI,14.0,14.489999771118164,13.930000305175781,14.239999771118164,14.239999771118164,63286700
2025-06-06,TSLA,298.8299865722656,305.5,291.1400146484375,295.1400146484375,295.1400146484375,164747700
2025-06-09,AAPL,204.38999938964844,206.0,200.02000427246094,201.4499969482422,201.4499969482422,72862600
2025-06-09,AMZN,214.75,217.85000610351562,212.8800048828125,216.97999572753906,216.97999572753906,38102500
2025-06-09,GOOGL,174.5399932861328,176.47000122070312,174.3699951171875,176.08999633789062,176.08999633789062,28935900
2025-06-09,INTC,20.219999313354492,20.959999084472656,20.219999313354492,20.479999542236328,20.479999542236328,92893900
2025-06-09,MSFT,469.70001220703125,473.42999267578125,468.6199951171875,472.75,472.75,16469900
2025-06-09,NVDA,143.19000244140625,145.0,141.94000244140625,142.6300048828125,142.62010192871094,185114500
2025-06-09,PLTR,127.07499694824219,132.22999572753906,124.80000305175781,132.05999755859375,132.05999755859375,74785600
2025-06-09,RIOT,10.255000114440918,10.260000228881836,9.539999961853027,10.119999885559082,10.119999885559082,49134500
2025-06-09,SOFI,14.385000228881836,14.430000305175781,13.970000267028809,14.100000381469727,14.100000381469727,62639300
2025-06-09,TSLA,285.9599914550781,309.8299865722656,281.8500061035156,308.5799865722656,308.5799865722656,140908900
2025-06-10,AAPL,200.60000610351562,204.35000610351562,200.57000732421875,202.6699981689453,202.6699981689453,54672600
2025-06-10,AMZN,216.77999877929688,217.69000244140625,214.14999389648438,217.61000061035156,217.61000061035156,31303300
2025-06-10,GOOGL,176.1999969482422,181.11000061035156,174.91000366210938,178.60000610351562,178.60000610351562,61766100
2025-06-10,INTC,20.5,22.440000534057617,20.280000686645508,22.079999923706055,22.079999923706055,171457000
2025-06-10,MSFT,471.19000244140625,472.79998779296875,466.9599914550781,470.9200134277344,470.9200134277344,15375900
2025-06-10,NVDA,142.69000244140625,144.2899932861328,141.52999877929688,143.9600067138672,143.95001220703125,155881900
2025-06-10,PLTR,131.02000427246094,134.07000732421875,129.41000366210938,132.80999755859375,132.80999755859375,69308900
2025-06-10,RIOT,10.229999542236328,10.5,9.970000267028809,10.449999809265137,10.449999809265137,49548800
2025-06-10,SOFI,14.170000076293945,14.479999542236328,13.960000038146973,14.390000343322754,14.390000343322754,57460300
2025-06-10,TSLA,314.94000244140625,327.8299865722656,310.6700134277344,326.0899963378906,326.0899963378906,151256500
2025-06-11,AAPL,203.5,204.5,198.41000366210938,198.77999877929688,198.77999877929688,60989900
2025-06-11,AMZN,217.41000366210938,218.39999389648438,212.88999938964844,213.1999969482422,213.1999969482422,39326000
2025-06-11,GOOGL,179.77000427246094,180.3699951171875,176.75,177.35000610351562,177.35000610351562,31646800
2025-06-11,INTC,21.780000686645508,21.829999923706055,20.3799991607666,20.68000030517578,20.68000030517578,146784500
2025-06-11,MSFT,470.0199890136719,475.4700012207031,469.6600036621094,472.6199951171875,472.6199951171875,16399200
2025-06-11,NVDA,144.61000061035156,144.99000549316406,141.8699951171875,142.8300018310547,142.8300018310547,167694000
2025-06-11,PLTR,133.9199981689453,140.0,132.99000549316406,136.38999938964844,136.38999938964844,97366000
2025-06-11,RIOT,10.4399995803833,10.869999885559082,10.26099967956543,10.550000190734863,10.550000190734863,41081500
2025-06-11,SOFI,14.520000457763672,15.170000076293945,14.489999771118164,15.0600004196167,15.0600004196167,79569800
2025-06-11,TSLA,334.3999938964844,335.5,322.5,326.42999267578125,326.42999267578125,122611400
2025-06-12,AAPL,199.0800018310547,199.67999267578125,197.36000061035156,199.1999969482422,199.1999969482422,43904600
2025-06-12,AMZN,211.77999877929688,213.5800018310547,211.3300018310547,213.24000549316406,213.24000549316406,27640000
2025-06-12,GOOGL,176.17999267578125,176.72000122070312,174.75,175.6999969482422,175.6999969482422,20941900
2025-06-12,INTC,20.5,20.979999542236328,20.40999984741211,20.770000457763672,20.770000457763672,78175900
2025-06-12,MSFT,475.0199890136719,480.4200134277344,473.5199890136719,478.8699951171875,478.8699951171875,18950600
2025-06-12,NVDA,141.97000122070312,145.0,141.85000610351562,145.0,145.0,162365000
2025-06-12,PLTR,136.39999389648438,137.10000610351562,134.6300048828125,135.19000244140625,135.19000244140625,56248200
2025-06-12,RIOT,10.229999542236328,10.635000228881836,10.125,10.210000038146973,10.210000038146973,26537200
2025-06-12,SOFI,14.869999885559082,15.199999809265137,14.65999984741211,14.899999618530273,14.899999618530273,78524700
2025-06-12,TSLA,323.0799865722656,332.55999755859375,316.8599853515625,319.1099853515625,319.1099853515625,105127500
2025-06-13,AAPL,199.72999572753906,200.3699951171875,195.6999969482422,196.4499969482422,196.4499969482422,51362400
2025-06-13,AMZN,209.9600067138672,214.0500030517578,209.6199951171875,212.10000610351562,212.10000610351562,29300100
2025-06-13,GOOGL,172.44000244140625,177.1300048828125,172.38999938964844,174.6699981689453,174.6699981689453,27641100
2025-06-13,INTC,20.329999923706055,20.600000381469727,20.100000381469727,20.139999389648438,20.139999389648438,87425300
2025-06-13,MSFT,476.4100036621094,479.17999267578125,472.760009765625,474.9599914550781,474.9599914550781,16806900
2025-06-13,NVDA,142.47999572753906,143.5800018310547,140.85000610351562,141.97000122070312,141.97000122070312,180374800
2025-06-13,PLTR,133.81500244140625,139.99000549316406,133.35000610351562,137.39999389648438,137.39999389648438,93322300
2025-06-13,RIOT,9.9350004196167,10.210000038146973,9.5,9.720000267028809,9.720000267028809,39131100
2025-06-13,SOFI,14.390000343322754,14.710000038146973,13.970000267028809,14.09000015258789,14.09000015258789,76609300
2025-06-13,TSLA,313.9700012207031,332.989990234375,313.29998779296875,325.30999755859375,325.30999755859375,128495300
